row_id,smiles,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen,img_mean,img_std,img_contrast,img_edge_density,img_texture,hist_0,hist_1,hist_2,hist_3,patch_mean_min,patch_mean_max,patch_mean_std
185,C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C)C[C@H](O)[C@@H]12,248.32199999999995,2.5216000000000003,0.4068775370714971,46.53,1.0,3.0,0.0,2.4800000000000004,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7708477973937988,0.13694673776626587,0.8588235378265381,0.19715711805555555,0.08724416792392731,0.038519965277777776,0.0,0.0008680555555555555,0.9606119791666666,0.6821486949920654,0.7990195751190186,0.04414563253521919
362,Cc1ccc(O)c2c1C(=O)CC2,162.18799999999996,1.82952,0.6314870259978618,37.3,1.0,2.0,0.0,2.22,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8080631494522095,0.11391165852546692,0.8823529481887817,0.19911024305555555,0.07560461014509201,0.023980034722222224,0.0,0.0,0.9760199652777778,0.7376225590705872,0.8266816735267639,0.03265569731593132
329,O=C(O)[C@H]1NCC[C@@H]1c1cccc(C(F)(F)F)c1,259.227,2.2355,0.8559160738279743,49.33,2.0,2.0,2.0,2.72,12.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.7665504813194275,0.17198488116264343,0.8745098114013672,0.1987847222222222,0.11678214371204376,0.05978732638888889,0.0,0.0,0.9402126736111112,0.6378200054168701,0.8098856806755066,0.0622735358774662
103,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(S(=O)(=O)c4cccc(NC(C)=O)c4)CC3)c(F)c2)C(=O)O1,533.5820000000003,1.7562999999999998,0.5550592305161144,128.35999999999999,2.0,7.0,7.0,4.35,24.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,0.0,1.0,0.7268237471580505,0.25439369678497314,0.886274516582489,0.19986979166666666,0.16344112157821655,0.14073350694444445,0.0,0.0,0.8592664930555556,0.4639025330543518,0.8309845328330994,0.11828257143497467
190,C/C(=C\c1ccncc1)c1ccc(C(=O)/N=c2\[nH]c3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1,564.6710000000003,4.879500000000003,0.27853300423439137,126.44,2.0,6.0,8.0,4.4799999999999995,31.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.6255353093147278,0.20756623148918152,0.7607843279838562,0.19986979166666666,0.13795696198940277,0.13661024305555555,0.0,0.8612196180555556,0.002170138888888889,0.44020289182662964,0.7089393138885498,0.0976552665233612
396,CN1[C@H](CCCc2ccccc2)CC[C@@H]1CCCc1ccccc1,321.508,5.495000000000005,0.6207340913287068,3.24,0.0,1.0,8.0,2.75,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.6545143127441406,0.12827488780021667,0.7058823704719543,0.19889322916666666,0.09142057597637177,0.05164930555555555,0.0,0.9483506944444444,0.0,0.5323188900947571,0.6848992705345154,0.05129695683717728
132,COc1ccccc1N1CCN(CCCN2C(=O)C3Sc4ccccc4C3N(C)C2=O)CC1,466.60700000000014,3.316900000000002,0.6511706173829448,56.330000000000005,0.0,6.0,6.0,4.08,25.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,0.696660578250885,0.20488843321800232,0.8235294222831726,0.1987847222222222,0.13416756689548492,0.10579427083333333,0.0,0.1349826388888889,0.7592230902777778,0.5239107012748718,0.7676470875740051,0.09640815854072571
152,CN(C/C=C/c1cccc(F)c1)Cc1cccc2cc[nH]c12,294.373,4.452200000000003,0.7361981191889202,19.03,1.0,1.0,5.0,2.8499999999999996,19.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.6940789818763733,0.13181641697883606,0.7529411911964417,0.19954427083333334,0.0880572497844696,0.04763454861111111,0.0,0.919921875,0.03244357638888889,0.5878064036369324,0.7241013646125793,0.05100299045443535
342,COc1cc(/C=C/OC(=O)[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](C(=O)Oc4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,641.7580000000002,5.907100000000006,0.14793704756309795,111.22000000000003,0.0,11.0,13.0,4.46,35.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,7.0,0.0,0.576728880405426,0.20680208504199982,0.7176470756530762,0.1999782986111111,0.13311602175235748,0.1547309027777778,0.0,0.8452690972222222,0.0,0.40583470463752747,0.6662718653678894,0.08854454010725021
247,O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccc(O)cc1,296.326,2.5516000000000005,0.5966503682364842,85.35000000000001,4.0,3.0,4.0,3.01,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.7550623416900635,0.17017672955989838,0.8588235378265381,0.19889322916666666,0.11411087960004807,0.060872395833333336,0.0,0.0013020833333333333,0.9378255208333334,0.6090481877326965,0.798992395401001,0.07220221310853958
4,COc1ccc2c(c1OC)C(CC1(C)C=Cc3c(c4cccc(OC)c4n(C)c3=O)O1)N(C)c1c-2ccc2cc3c(cc12)OCO3,618.6860000000001,6.858700000000008,0.2114928668736641,80.62,0.0,9.0,5.0,5.3,37.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,5.0,0.0,0.5822980403900146,0.19995886087417603,0.729411780834198,0.1999782986111111,0.12763527035713196,0.14680989583333334,0.0,0.8531901041666666,0.0,0.3952750861644745,0.6655365228652954,0.0872107669711113
43,C=C(CC(O)C(C)(O)[C@H]1CC[C@H]2C3=C[C@H](OC(C)=O)[C@H]4[C@@H](OC(C)=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,546.7450000000003,4.7237000000000045,0.3126826442142652,113.29,3.0,7.0,7.0,3.93,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.6191321015357971,0.22020024061203003,0.7686274647712708,0.1999782986111111,0.14217659831047058,0.1509331597222222,0.0,0.8436414930555556,0.005425347222222222,0.46250003576278687,0.7131127715110779,0.08977805823087692
365,O=C(O)c1ccc(-c2ccccn2)nc1,200.197,1.8417999999999997,0.8029092974084311,63.08,1.0,3.0,2.0,2.4699999999999998,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.7966983914375305,0.14453934133052826,0.8901960849761963,0.19563802083333334,0.09543661773204803,0.038736979166666664,0.0,0.0,0.9612630208333334,0.6472766399383545,0.8266680240631104,0.05480257049202919
140,C[C@H](C[C@@H]1CC[C@H]([C@@H](C)C(=O)N2CCN(CC3CCCO3)CC2)O1)n1cc(C#Cc2ccc(Oc3ccccc3)cc2)nn1,597.7600000000003,4.928200000000005,0.32380636675696634,81.95,0.0,8.0,9.0,4.739999999999999,35.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,0.6113523840904236,0.2178276628255844,0.7607843279838562,0.1999782986111111,0.1429380476474762,0.15321180555555555,0.0,0.8459201388888888,0.0008680555555555555,0.3823733925819397,0.7040782570838928,0.09804704785346985
219,O=C(O)CCCc1ccc(Cn2ccc(=O)[nH]c2=O)cc1,288.303,0.9922,0.8288353711936516,92.16,2.0,4.0,6.0,2.81,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.8211367130279541,0.17052946984767914,0.9254902005195618,0.19715711805555555,0.11146719753742218,0.052408854166666664,0.0,0.0,0.9475911458333334,0.6628404259681702,0.8628472089767456,0.06954951584339142
10,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,438.54600000000016,3.7573000000000025,0.7115082020895332,85.35999999999999,1.0,6.0,7.0,3.79,20.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.6812023520469666,0.20278891921043396,0.8117647171020508,0.1994357638888889,0.13512232899665833,0.10655381944444445,0.0,0.4485677083333333,0.4448784722222222,0.4051198363304138,0.7512799501419067,0.11012385785579681
345,O=C(O)c1cccc(Cc2cc(Cl)ccc2OCC2CCCCC2)n1,359.85300000000024,4.983100000000004,0.7894255512816678,59.42,1.0,3.0,6.0,3.1,20.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.6625055074691772,0.15384213626384735,0.7647058963775635,0.19759114583333334,0.10291518270969391,0.06868489583333333,0.0,0.9302300347222222,0.0010850694444444445,0.4733932912349701,0.7049905061721802,0.06814201176166534
301,CC(C)(C)[C@H]1CC[C@@]2(CCN(c3ccc(OC(F)(F)F)cc3)C(=O)N2Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)CC1,585.6310000000001,6.158000000000006,0.35813642870680523,116.34,2.0,6.0,6.0,4.75,29.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,7.0,1.0,3.0,0.5781939029693604,0.2051485776901245,0.7176470756530762,0.1999782986111111,0.1283530592918396,0.1525607638888889,0.0,0.8474392361111112,0.0,0.35814952850341797,0.6650394797325134,0.09748435765504837
45,CC1(c2ccccn2)ON=C(c2ccccc2Cl)O1,274.707,3.316300000000002,0.8437128921440573,43.71000000000001,0.0,4.0,2.0,2.92,14.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.7274987101554871,0.1592443883419037,0.8352941274642944,0.19694010416666666,0.10226041078567505,0.05772569444444445,0.0,0.15104166666666666,0.7912326388888888,0.6126906871795654,0.7677288055419922,0.059323616325855255
344,O=C(CC(=O)Nc1cccc(C(=O)O)c1)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,479.96400000000017,4.329900000000004,0.24170269491341742,107.53,4.0,4.0,11.0,3.61,26.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.6520127058029175,0.20578409731388092,0.7882353067398071,0.1999782986111111,0.1411476731300354,0.1199001736111111,0.0,0.8193359375,0.06076388888888889,0.47719907760620117,0.728322446346283,0.08972740173339844
26,Cc1ccc(Oc2nc3ccccc3nc2N2CCN(C)CC2)cc1,334.4230000000001,3.4823200000000023,0.7333676791010711,41.49000000000001,0.0,5.0,3.0,3.35,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.71517014503479,0.17160041630268097,0.8235294222831726,0.1996527777777778,0.11724811792373657,0.0715060763888889,0.0,0.21788194444444445,0.7106119791666666,0.49978891015052795,0.7629766464233398,0.07852215319871902
254,CCNc1ccc(NC(=N)N)cc1,178.23899999999998,1.42377,0.41755514484188005,73.92999999999999,4.0,2.0,3.0,2.1599999999999997,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.8168185949325562,0.13399122655391693,0.8666666746139526,0.1929253472222222,0.09428949654102325,0.03244357638888889,0.0,0.0,0.9675564236111112,0.7375748753547668,0.8420138955116272,0.04222799092531204
62,C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(CC(=O)O)cc4)n[nH]c2-3)CC1,415.5370000000002,4.943300000000003,0.41663274898530994,78.00999999999999,3.0,3.0,6.0,3.78,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.6440649032592773,0.18177305161952972,0.7607843279838562,0.19856770833333334,0.1197376623749733,0.09852430555555555,0.0,0.9004991319444444,0.0009765625,0.4610702693462372,0.7039556503295898,0.08161967992782593
222,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCOCc4ccc(C(N)=O)c(O)c4)cc3)C[C@@]21C,622.8060000000002,6.188100000000007,0.22721974467793546,113.08999999999999,3.0,6.0,9.0,4.640000000000001,39.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5827128887176514,0.19846811890602112,0.7176470756530762,0.1999782986111111,0.12588702142238617,0.1457248263888889,0.0,0.8542751736111112,0.0,0.38698941469192505,0.664814829826355,0.09713613986968994
114,Fc1ccc(-c2nn3cc(Cl)ccc3c2-c2ccncc2)cc1,323.75800000000004,4.855800000000003,0.5273052156268869,30.19,0.0,3.0,2.0,3.2899999999999996,18.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.6730073094367981,0.14281092584133148,0.7764706015586853,0.19986979166666666,0.09538929164409637,0.05750868055555555,0.0,0.9393446180555556,0.003146701388888889,0.5326661467552185,0.7085784077644348,0.0625176951289177
44,N=C(N)N1CCC[C@H]1Cc1nc(-c2ccc(Nc3nc(-c4cc(C(F)(F)F)ccc4F)cs3)cc2)no1,531.5390000000001,5.661970000000003,0.16693310348768053,116.95,3.0,7.0,6.0,4.6,24.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,4.0,0.593185305595398,0.20406992733478546,0.7372549176216125,0.1999782986111111,0.1308102160692215,0.1439887152777778,0.0,0.8560112847222222,0.0,0.3813725709915161,0.6771174073219299,0.10183879733085632
92,CC(=O)O[C@@H]1[C@H]2[C@@H](O)[C@@H](OC(=O)c3ccccc3)[C@]3(C)[C@@H](OC/C=C/c4ccccc4)CC[C@@H](C)[C@@]13OC2(C)C,548.6760000000003,5.216800000000005,0.47476154372365786,91.29000000000002,1.0,7.0,7.0,4.21,33.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6093243956565857,0.20633475482463837,0.7529411911964417,0.19954427083333334,0.13215480744838715,0.13953993055555555,0.0,0.8603515625,0.00010850694444444444,0.4334082305431366,0.6926470994949341,0.09181107580661774
231,CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,333.4750000000001,4.516400000000004,0.8012292861451121,12.47,0.0,2.0,2.0,3.3600000000000003,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.6841018199920654,0.14338667690753937,0.7372549176216125,0.1967230902777778,0.09758775681257248,0.05837673611111111,0.0,0.9232855902777778,0.018337673611111112,0.5732229948043823,0.7208606004714966,0.06146331876516342
391,CCn1cc(C(=O)NCc2ccc(OC)cc2)c(=O)c2cc(C(F)(F)F)ccc21,404.3880000000001,3.9788000000000023,0.6999227232588162,60.330000000000005,1.0,4.0,5.0,3.46,21.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,0.6864753365516663,0.18418262898921967,0.800000011920929,0.1984592013888889,0.11894963681697845,0.08745659722222222,0.0,0.6285807291666666,0.2839626736111111,0.5108251571655273,0.7439814805984497,0.08039618283510208
232,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)C[C@@H]2[C@@](C)([C@@H]3C[C@H]4C[C@@H](OC)O[C@H]4O3)[C@H](C)C[C@H](OC(C)=O)[C@@]2(COC(C)=O)[C@@]12CO2,582.6870000000002,2.745400000000002,0.2566947877279897,139.35000000000002,1.0,11.0,8.0,4.56,30.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,5.0,0.0,0.6789836883544922,0.2552920877933502,0.8588235378265381,0.1999782986111111,0.1647881418466568,0.1606987847222222,0.0,0.006944444444444444,0.8323567708333334,0.4417211413383484,0.7907135486602783,0.11084868758916855
183,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,309.41700000000003,3.6085600000000024,0.8445209799475528,62.2,2.0,5.0,1.0,3.0399999999999996,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.710586428642273,0.16560719907283783,0.8196078538894653,0.19835069444444445,0.1107277125120163,0.06749131944444445,0.0,0.3745659722222222,0.5579427083333334,0.497869074344635,0.755596399307251,0.07684595882892609
384,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C[C@H](O)[C@]12C)[C@@]1(C)CC[C@@H](OC(=O)C[C@](C)(O)C(=O)O)C(C)(C)[C@@H]1CC3)[C@H](C)C(=O)O,616.8360000000004,6.537200000000007,0.1602254735231467,141.36,4.0,6.0,10.0,4.159999999999999,36.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.5888399481773376,0.19247286021709442,0.7333333492279053,0.19986979166666666,0.12356279790401459,0.1353081597222222,0.0,0.8646918402777778,0.0,0.4030297100543976,0.6653186678886414,0.08916889131069183
388,C/N=C(\S)[C@]1(c2ccc(-c3ccccc3)cc2)CCCC[S+]1[O-],343.51700000000017,4.439600000000003,0.3801825804833885,35.42,1.0,2.0,3.0,2.9599999999999995,19.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.6882506608963013,0.14375261962413788,0.7411764860153198,0.19737413194444445,0.09795032441616058,0.057291666666666664,0.0,0.90234375,0.040364583333333336,0.5468817949295044,0.7251906394958496,0.062156520783901215
46,c1ccc2cc(CC3=NCCN3)ccc2c1,210.28,2.3840000000000003,0.808264511684447,24.39,1.0,2.0,2.0,2.59,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.784080982208252,0.12337372452020645,0.8274509906768799,0.19759114583333334,0.09045201539993286,0.03125,0.0,0.00021701388888888888,0.9685329861111112,0.6657679677009583,0.8064882755279541,0.04150302708148956
306,CC(=O)Nc1cc(F)c(C(=O)O)cc1NC(C)=O,254.21699999999998,1.4406999999999999,0.7600599052972633,95.5,3.0,3.0,3.0,2.55,11.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.8047837018966675,0.16174933314323425,0.8666666746139526,0.193359375,0.11012282967567444,0.04861111111111111,0.0,0.0,0.9513888888888888,0.6700232028961182,0.842422366142273,0.06197332963347435
380,O=C(CCl)Nc1cn(COC(CO)CO)c(=O)[nH]c1=O,307.69,-1.9587999999999988,0.4322559321242211,133.65,4.0,7.0,7.0,2.8499999999999996,10.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,0.8962120413780212,0.22688117623329163,1.0,0.1978081597222222,0.14474304020404816,0.0715060763888889,0.0,0.0,0.9284939236111112,0.5706222653388977,0.9599605202674866,0.10541786998510361
107,CC1=NOC(=O)/C1=C\c1cccs1,193.227,2.0642000000000005,0.5055230848265287,38.66,0.0,4.0,1.0,2.4099999999999997,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.7941601872444153,0.1291269063949585,0.8784313797950745,0.19889322916666666,0.08811826258897781,0.03200954861111111,0.0,0.0,0.9679904513888888,0.6594294905662537,0.8184163570404053,0.04499106481671333
352,c1cc(-c2nnn[nH]2)c2[nH]ncc2c1,186.17800000000003,0.7429999999999999,0.5867954567964525,83.14,2.0,4.0,1.0,2.85,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.8399710059165955,0.14667879045009613,0.886274516582489,0.197265625,0.1011718213558197,0.03700086805555555,0.0,0.0,0.9629991319444444,0.6689883470535278,0.8698733448982239,0.05680350959300995
229,COc1ccc(-c2nc3ccc(F)cc3o2)c(OC)c1,273.263,3.6511000000000022,0.7302817275305242,44.49000000000001,0.0,4.0,3.0,2.9499999999999997,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.7223839163780212,0.14446695148944855,0.8117647171020508,0.19108072916666666,0.09292794018983841,0.049153645833333336,0.0,0.376953125,0.5738932291666666,0.6057870388031006,0.7566312551498413,0.05726242810487747
70,CCN(CC)c1nc(Cc2c(F)cccc2F)cc(=O)[nH]1,293.317,2.4851,0.9211008543443596,48.99,1.0,3.0,5.0,2.81,15.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.7564380764961243,0.1750836819410324,0.8627451062202454,0.19618055555555555,0.1189970001578331,0.06391059027777778,0.0,0.00021701388888888888,0.9358723958333334,0.551484227180481,0.8031999468803406,0.08136668056249619
276,CN(C)C(=O)c1nc2ccc(Cl)cc2n1C,237.69,1.9284999999999999,0.7602575266226055,38.13,0.0,3.0,1.0,2.5799999999999996,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.7953197360038757,0.13610795140266418,0.843137264251709,0.1999782986111111,0.09372860193252563,0.036675347222222224,0.0,0.0,0.9633246527777778,0.711574137210846,0.8222835063934326,0.04573092609643936
154,CC1CCN(C(=O)c2ccc(C#Cc3ccccc3)cc2)CC1,303.4050000000001,3.9585000000000026,0.7303007836875662,20.310000000000002,0.0,1.0,1.0,2.8,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.7105222344398499,0.1415291130542755,0.800000011920929,0.19921875,0.09794089943170547,0.05088975694444445,0.0,0.6625434027777778,0.2865668402777778,0.5283633470535278,0.7441108226776123,0.061218176037073135
263,CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3[C@@H](O)[C@@H]4OC(=O)[C@@H](O)C[C@H]5[C@]4(C)OC[C@@]35[C@H](O)C[C@@H]12,408.44700000000023,-0.6779999999999999,0.3876950294900891,133.52,4.0,8.0,0.0,3.96,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.8310789465904236,0.26154646277427673,0.9803921580314636,0.19921875,0.16948020458221436,0.11100260416666667,0.0,0.0,0.8889973958333334,0.6028799414634705,0.9243260622024536,0.12211547791957855
212,COc1cc(-c2cc(N3CCOCC3)nc(N)n2)cc(OC)c1OC,346.38700000000006,1.5882,0.8724918963204703,91.96000000000001,1.0,8.0,5.0,3.3400000000000003,17.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,0.7702665328979492,0.21527941524982452,0.8941176533699036,0.19759114583333334,0.1381697803735733,0.08940972222222222,0.0,0.0,0.9105902777777778,0.5448393225669861,0.838153600692749,0.09918948262929916
150,CCC[C@@H](COC(=O)CC)NC(=O)[C@H](N)CC(=O)O,274.317,0.026500000000001023,0.5101825338849362,118.72000000000001,3.0,5.0,9.0,2.33,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.8570848703384399,0.17516204714775085,0.95686274766922,0.19563802083333334,0.12066464871168137,0.04774305555555555,0.0,0.0,0.9522569444444444,0.6411560773849487,0.8978826999664307,0.07763108611106873
171,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(c2ccnc3cc(Cl)ccc23)C1,434.8490000000001,5.307400000000002,0.5872219307370985,57.260000000000005,2.0,3.0,3.0,3.8199999999999994,21.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,4.0,0.6255251169204712,0.18308372795581818,0.7529411911964417,0.1990017361111111,0.11798294633626938,0.10579427083333333,0.0,0.8940972222222222,0.00010850694444444444,0.41879087686538696,0.6890659332275391,0.09425679594278336
173,CC(=O)Nc1ccc2c(c1)C(=O)N(C(C(=O)NC1CCCCC1)c1ccc([N+](=O)[O-])cc1)[C@@H](c1ccccc1)C(=O)N2,569.6180000000004,4.879000000000004,0.27260048239261875,150.75,3.0,6.0,7.0,4.59,31.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,5.0,0.0,0.0,0.6239047646522522,0.21027818322181702,0.7686274647712708,0.1999782986111111,0.13697320222854614,0.13899739583333334,0.0,0.8581814236111112,0.0028211805555555555,0.4070670008659363,0.7085920572280884,0.09195784479379654
249,Oc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12,579.6680000000002,5.8768000000000065,0.2507224976806866,121.01,2.0,9.0,6.0,5.319999999999999,34.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,9.0,0.0,0.0,0.5744826197624207,0.2113787978887558,0.7254902124404907,0.1997612847222222,0.13422001898288727,0.166015625,0.0,0.833984375,0.0,0.38462013006210327,0.6683142185211182,0.09941887855529785
317,CN(C)c1ccc(/C=N/NC(=O)Nc2nc3c(ccc4ccccc43)s2)cc1,389.48400000000004,4.671100000000003,0.3935482206091796,69.62,2.0,5.0,4.0,3.6,21.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,0.6568282842636108,0.18284617364406586,0.7803921699523926,0.19986979166666666,0.11601973325014114,0.09385850694444445,0.0,0.8935546875,0.012586805555555556,0.45926612615585327,0.7160812020301819,0.08314849436283112
8,Cc1cccc(N2CCN(CCCON3C(=O)c4ccccc4C3=O)CC2)c1,379.46000000000015,2.7349200000000016,0.570641703375708,53.09,0.0,5.0,6.0,3.52,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.7338712215423584,0.18985162675380707,0.8470588326454163,0.19737413194444445,0.12301326543092728,0.08159722222222222,0.0,0.004340277777777778,0.9140625,0.571064829826355,0.7912377119064331,0.08012505620718002
242,CC(=O)OC1C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](OC(C)=O)C[C@H]2C1(C)C,526.6260000000003,4.923300000000005,0.23650868369862,104.57000000000002,0.0,8.0,3.0,4.4799999999999995,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,3.0,0.0,0.6228017807006836,0.2061719298362732,0.7764706015586853,0.1999782986111111,0.13804635405540466,0.1357421875,0.0,0.8633897569444444,0.0008680555555555555,0.4314610958099365,0.7046773433685303,0.10290630161762238
